Bankrupt,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Operating Profit Per Share (Yuan ??),Total Asset Growth Rate,Total debt/Total net worth,Debt ratio %,Current Liability to Current Assets
0,0.485594501,0.570377235,0.54167782,0.603237291,0.603359806,0.99907932,0.797497227,0.809422981,0.303481987,0.781580922,4600000000,492000000,0.468131149,0.000616062,0,0.107238824,8980000000,0.008384173,0.141608973,0.030226003
0,0.479452055,0.551951592,0.535253493,0.600368988,0.600448262,0.998968625,0.797460567,0.809400978,0.303649484,0.781632992,0.000110086,0,0.462266509,0.000942094,0,0.095431968,6810000000,0.005478802,0.110771835,0.027024324
0,0.484229513,0.546609246,0.53557471,0.605406535,0.605406535,0.999007218,0.797439124,0.809350721,0.303531052,0.781603238,0.000151021,0,0.463145534,0.000523052,0.210851301,0.099421871,684000000,0.004990014,0.104362548,0.02895447
0,0.384926632,0.410488443,0.429573318,0.586265296,0.586265296,0.998684264,0.796819774,0.808779546,0.303124756,0.780972078,0.000167095,53500000,0.456811186,0.000529053,0,0.079065223,6010000000,0.007989312,0.138011307,0.085845726
0,0.479354556,0.532272133,0.531452433,0.606682137,0.606746998,0.998995317,0.797362069,0.809283149,0.303421804,0.781501343,0.000184556,3770000000,0.466037593,0.000618062,0,0.098689032,7190000000,0.009862392,0.153701968,0.052088237
0,0.450397309,0.504034017,0.506986455,0.594639588,0.594639588,0.998905537,0.797293037,0.809239142,0.303488755,0.781491378,8010000000,0,0.462633888,0.000414041,0,0.087615015,6720000000,0.005869103,0.115609033,0.029918535
0,0.517184225,0.551788051,0.571176187,0.606307384,0.606307384,0.999007449,0.797445073,0.809357231,0.303541203,0.781610396,0.000165245,4820000000,0.473202318,0.000557056,0.176940986,0.099829004,6220000000,0.003227277,0.077032379,0.02171361
0,0.492663189,0.550534235,0.542427325,0.604022831,0.604022831,0.998968279,0.79745282,0.809740012,0.303636433,0.781617273,0.000167789,0,0.476869396,0.000471047,0.226136249,0.096246234,9910000000,0.004172024,0.092571878,0.020617976
0,0.500073124,0.607882686,0.547459714,0.613312386,0.613312386,0.999125192,0.798036755,0.809861746,0.304328658,0.781761554,0.000159925,0,0.545963447,0.000649065,0.103350542,0.101620389,9600000000,0.003921247,0.088671887,0.003688398
0,0.504753083,0.581879634,0.576101504,0.605132677,0.605132677,0.999040265,0.797559342,0.809564115,0.303672204,0.781841273,0.000113439,1140000000,0.46380648,0.000671067,0,0.105040306,7530000000,0.008101478,0.139069444,0.047203667
0,0.527616633,0.594526821,0.589164302,0.602869744,0.602869744,0.998972207,0.797711378,0.809725429,0.304080192,0.781922396,0.000145471,3630000000,0.458175017,0.000693069,0,0.096083381,7240000000,0.006630555,0.124346222,0.056640465
0,0.532979086,0.588475796,0.585791531,0.605356088,0.605356088,0.999071809,0.797513828,0.809419466,0.303526943,0.781680291,8570000000,985000000,0.473829714,0.000389039,0.106792185,0.109925902,7400000000,0.003580189,0.083109109,0.019792283
0,0.524204163,0.579317488,0.573745918,0.605644359,0.605644359,0.999035758,0.797466377,0.809373506,0.303519209,0.781635097,0.000126275,0,0.463519623,0.000654065,0.181394878,0.113834378,8160000000,0.008762619,0.144904314,0.036338589
0,0.506508068,0.563835587,0.555008298,0.611914268,0.611914268,0.999104856,0.797526971,0.809414258,0.303480537,0.78168801,0.000157728,2280000000,0.465915134,0.001257126,0.226136249,0.110088755,6160000000,0.003803609,0.08676724,0.015586978
0,0.530736606,0.597252508,0.581133894,0.610422462,0.610422462,0.999072618,0.797527247,0.809428059,0.303548454,0.781679448,0.000166054,2850000000,0.46405811,0.000912091,0.126328576,0.118964254,6550000000,0.00552531,0.111376485,0.023405032
0,0.470287135,0.527802006,0.523314953,0.600376195,0.600340161,0.998964466,0.797368986,0.809296429,0.303498181,0.781555659,0.000112514,1240000000,0.458849383,0.000574057,0,0.096083381,6320000000,0.00522073,0.107446262,0.037000453
1,0.470140886,0.520388138,0.522030087,0.597306101,0.59739979,0.998903688,0.797310606,0.809237189,0.303523318,0.781488009,0.000126159,3920000000,0.462066883,0.000619062,0,0.089976386,5820000000,0.011037854,0.162046135,0.057153439
0,0.516306732,0.586458788,0.573638846,0.605802909,0.605788495,0.999085328,0.797653137,0.809562683,0.303741572,0.781812642,790000000,985000000,0.474077988,0.000361036,0.004453892,0.110658741,6920000000,0.00625758,0.120174139,0.026210322
0,0.508311802,0.571085914,0.563252851,0.605817322,0.605831736,0.999072965,0.797575528,0.80948196,0.303632324,0.781737835,9200000000,0,0.471316776,0.000334033,0.048790363,0.110495888,6950000000,0.007275281,0.1311183,0.024172763
0,0.477209574,0.544864806,0.528079662,0.601976102,0.601983309,0.99902351,0.797449085,0.809352154,0.303514616,0.781617975,7980000000,1320000000,0.462868742,0.000435044,0.059925094,0.098526179,6380000000,0.003911216,0.088490492,0.017211889
0,0.468142154,0.53456171,0.520959366,0.598495222,0.598538463,0.998963426,0.797380745,0.809307496,0.303520901,0.781541483,8460000000,0,0.465093145,0.000371037,0,0.095513395,5840000000,0.009534101,0.151162439,0.023873134
0,0.50855555,0.563726559,0.564858932,0.603532769,0.603532769,0.999005485,0.797481595,0.809400978,0.303609121,0.781663168,0.00012269,0,0.462009847,0.000186019,0.015284948,0.101050403,9360000000,0.008717023,0.144511292,0.01902561
0,0.488665724,0.55805713,0.537180791,0.601918448,0.601918448,0.999030443,0.79750788,0.809410091,0.303602836,0.781640571,719000000,492000000,0.467434975,980000000,0.143334346,0.101538963,6730000000,0.002492271,0.063216132,0.021247741
0,0.469555891,0.524912778,0.522511912,0.597716888,0.597716888,0.998956493,0.797362207,0.809290049,0.303503015,0.78154429,7840000000,0,0.4615804,0.000229023,0,0.094536276,6630000000,0.005383963,0.109562536,0.017104794
0,0.500121874,0.55440471,0.542106108,0.600455469,0.600455469,0.99906245,0.797462781,0.809360096,0.30345685,0.781608431,1630000000,170000000,0.464992493,0.000224022,0.319060634,0.108378797,6500000000,0.004130988,0.091936995,0.041651872
0,0.567055038,0.59583515,0.602869533,0.604397584,0.604397584,0.999070423,0.797506773,0.809396551,0.303517275,0.781674396,7160000000,781000000,0.470771579,0,0.250328981,0.123768423,6930000000,0.002781349,0.068839375,0.014958169
0,0.463364696,0.494494113,0.51330371,0.598704219,0.598725839,0.999013111,0.797219578,0.809146963,0.303135391,0.781474115,3790000000,543000000,0.466453621,0.000418042,0,0.100724697,5620000000,0.019419291,0.201771624,0.047515907
0,0.492858187,0.551242913,0.540660635,0.601594142,0.601594142,0.999012649,0.797567643,0.809431574,0.303744472,0.781699659,8450000000,0,0.470951075,0.000290029,0.296588724,0.09754906,6690000000,0.003346739,0.079118421,0.011182431
0,0.493248184,0.550370693,0.542695005,0.605572291,0.605572291,0.999038069,0.79746112,0.809363741,0.30350519,0.781635519,0.000122806,0,0.467976817,0.000283028,0.255795121,0.103330348,5920000000,0.003863796,0.087764912,0.015444821
0,0.479890801,0.535433929,0.533861556,0.598142089,0.598142089,0.998908194,0.797385172,0.809311662,0.303644167,0.78158415,0.00013356,6940000000,0.461635758,0.000345035,0,0.093559156,5890000000,0.00512589,0.106176497,0.077350395
0,0.546677717,0.599978195,0.600299802,0.612858358,0.612908805,0.999101967,0.797636536,0.809525186,0.303678005,0.781807449,0.000176577,362000000,0.475413301,0.000362036,0.096770928,0.112450126,7450000000,0.005476067,0.110741603,0.039633912
0,0.479354556,0.557893589,0.52674126,0.593299125,0.593299125,0.998889707,0.797471911,0.809375068,0.303834142,0.781523238,7440000000,0,0.469684541,0.000267027,0.211964774,0.085742203,7080000000,0.00637157,0.121474136,0.024026344
0,0.520742943,0.562200174,0.577546978,0.606386659,0.606386659,0.999001325,0.797483255,0.809400196,0.303620722,0.781663729,0.000172761,7730000000,0.473485821,0.000252025,0.039174005,0.099340445,7500000000,0.004838636,0.102276506,0.017254188
0,0.480622045,0.543556476,0.532469618,0.603900316,0.603900316,0.998990117,0.79742363,0.809385354,0.303539995,0.781597483,0.000143967,0,0.46760776,710000000,0.150521308,0.098526179,6370000000,0.003213599,0.076790519,0.018003843
0,0.485350753,0.54230266,0.541142459,0.600426642,0.600426642,0.998958919,0.797440923,0.809374417,0.303635466,0.781569413,0.000119452,1270000000,0.502562425,0.000287029,0,0.095106262,6530000000,0.004100895,0.091483508,0.004749205
0,0.528884122,0.587494549,0.57915306,0.605968665,0.605968665,0.999107398,0.797648295,0.809523233,0.303687189,0.781779519,5980000000,645000000,0.481423886,0.000374037,0.144650268,0.119615666,6480000000,0.006467321,0.122532273,0.02167915
0,0.488811973,0.543501962,0.536217142,0.60355439,0.603547183,0.999019004,0.797421832,0.8093364,0.30347667,0.781599448,0.000109392,2900000000,0.466599566,0.000467047,0.252353477,0.100806123,5580000000,0.005280004,0.108232306,0.038247439
0,0.527616633,0.576046664,0.571765084,0.604952507,0.604952507,0.999065223,0.79751286,0.809401108,0.303538786,0.781661343,8570000000,815000000,0.466790804,210000000,0.249013058,0.109355916,6900000000,0.00370877,0.085225383,0.029128243
0,0.517184225,0.576155691,0.565394293,0.604015624,0.603986797,0.99902871,0.797489204,0.809390562,0.303574074,0.781652501,0.000106848,27200000,0.460907711,0.00030003,0.187873267,0.108378797,8380000000,0.005718637,0.113795084,0.027341637
0,0.5200117,0.58008068,0.566893303,0.609881953,0.609881953,0.999098732,0.797600706,0.80947532,0.303622172,0.781745273,0.000131247,2170000000,0.467740285,0.00019702,0.190505112,0.110251608,7390000000,0.004026117,0.090304441,0.022641206
0,0.529566616,0.58356956,0.575030783,0.609233342,0.609233342,0.999080937,0.797501516,0.809396811,0.303486096,0.781660922,0.000138533,2120000000,0.463709184,0.000343034,0.215811317,0.123442716,8180000000,0.006265788,0.120264837,0.021524912
0,0.480378297,0.5468273,0.533647412,0.600750948,0.600758154,0.998974865,0.797408136,0.809332103,0.303544829,0.781586817,0.000108698,1710000000,0.464700603,0.000186019,0.045652394,0.098281899,6010000000,0.005020108,0.104785803,0.039278102
1,0.456101009,0.52071522,0.510894588,0.597630407,0.597817783,0.998937659,0.797333017,0.80927091,0.303491413,0.781535588,9890000000,340000000,0.455702339,0.000272027,0,0.091360638,0.000112821,0.016231226,0.189739094,0.045353716
0,0.546482718,0.615296555,0.594571444,0.604952507,0.604981334,0.999088679,0.797764778,0.809625047,0.303929855,0.781869344,6270000000,441000000,0.485617708,0.000265027,0.097479502,0.117254295,6990000000,0.004852315,0.102488134,0.019847845
0,0.529566616,0.601831662,0.586326891,0.603367013,0.603367013,0.99904454,0.797719264,0.809617235,0.303942665,0.781860923,8110000000,0,0.473405299,0.000259026,0.030772345,0.10854165,6720000000,0.005841746,0.115276476,0.026425735
0,0.469165895,0.557184911,0.521012902,0.600383401,0.600383401,0.999022008,0.797486575,0.80940267,0.303583259,0.781575027,5560000000,764000000,0.466864615,0.00029503,0.044437696,0.10064327,6700000000,0.004875113,0.102790459,0.013913218
0,0.445522352,0.501253816,0.49253172,0.600642846,0.600635639,0.998996935,0.797276021,0.809208937,0.303268083,0.781457694,8490000000,0,0.471927397,0.000261026,0,0.099666151,6650000000,0.009468443,0.150648487,0.017273728
0,0.507970555,0.563072394,0.565073077,0.602927399,0.602927399,0.998989886,0.797493354,0.809414648,0.303662294,0.781698536,0.000128703,0,0.477085797,0.000106011,0,0.098689032,6090000000,0.006165477,0.119116002,0.022464074
0,0.502218106,0.565852595,0.54724557,0.601334698,0.601334698,0.999039918,0.797510923,0.809399806,0.303588093,0.781646185,5300000000,357000000,0.476294004,0.000927093,0.247191011,0.105203159,6440000000,0.001450861,0.040360371,0.011635663
0,0.483742017,0.538268644,0.532951443,0.597889851,0.597889851,0.99897706,0.797389322,0.809315438,0.303507365,0.781573764,6060000000,0,0.466363034,0.000244024,0.014677599,0.099259018,5560000000,0.006873125,0.126976449,0.008939957
0,0.465314678,0.515645443,0.511590556,0.59378198,0.59378198,0.998960537,0.797353768,0.80927703,0.303479812,0.781540922,1110000000,67900000,0.463016364,0.000190019,0,0.095187688,6030000000,0.004651693,0.09964628,0.039147413
0,0.533417833,0.578499782,0.573960062,0.59894925,0.59894925,0.999003405,0.797452958,0.809359965,0.303563198,0.78162008,5120000000,441000000,0.481011214,0,0.227755846,0.109600195,566000000,0.00257252,0.064788221,0.014284773
0,0.496221908,0.547535979,0.546014241,0.595194511,0.595064789,0.998967239,0.797407029,0.809333015,0.303558847,0.781597904,2510000000,357000000,0.467342711,0.000370037,0,0.096164807,6120000000,0.009545956,0.151253137,0.042739114
0,0.496563155,0.559201919,0.546496065,0.602285994,0.602285994,0.999042229,0.797559481,0.809446417,0.303668337,0.781714115,6600000000,0,0.476288971,0.000184018,0.176029963,0.100154711,6450000000,0.002767671,0.068567282,0.019431853
0,0.49831814,0.562363716,0.549601156,0.605046196,0.605046196,0.999027323,0.797506773,0.809410482,0.303607187,0.781672571,0.000125003,0,0.471722738,0.000306031,0.132604515,0.102353229,8030000000,0.003468024,0.081204462,0.013848258
0,0.460244723,0.509430877,0.507575352,0.595605298,0.595605298,0.998835862,0.797237701,0.809137458,0.303537819,0.781416851,0.00016536,7450000000,0.464752606,0.00019502,0,0.090546372,5530000000,0.003589309,0.083260271,0.069894768
0,0.521084191,0.586240733,0.573799454,0.612743049,0.61262774,0.999094687,0.797608453,0.809502271,0.303643925,0.781734326,0.000179237,4180000000,0.470677638,0.000212021,0.091709687,0.112694406,6930000000,0.005014636,0.104695105,0.038393417
0,0.526154146,0.588475796,0.586862252,0.599504173,0.599504173,0.99899809,0.797506081,0.809430272,0.30366737,0.781680712,6550000000,0,0.475119734,0.00020102,0,0.101294683,6780000000,0.003167091,0.075944009,0.0253591
0,0.520694194,0.539467946,0.56828524,0.605435362,0.605435362,0.998996588,0.797395962,0.809325073,0.30347812,0.781639729,0.000162122,7760000000,0.467476913,0.000248025,0,0.099177591,7020000000,0.007186825,0.130211325,0.035449804
0,0.483985765,0.546936328,0.535521174,0.604102106,0.604102106,0.999004445,0.797430962,0.809347467,0.303522834,0.781606325,0.000132866,0,0.472111925,490000000,0.152343355,0.100154711,6600000000,0.003269226,0.077757959,0.018473885
0,0.507629308,0.545900567,0.559665935,0.60299226,0.602941812,0.999033332,0.797456832,0.809361007,0.303507607,0.781627238,8530000000,1750000000,0.478355686,0.000410041,0.252657152,0.100073284,6000000000,0.001168167,0.033406899,0.012539328
0,0.550187686,0.628815962,0.611060549,0.603143603,0.603143603,0.999072849,0.797724936,0.809631427,0.303893117,0.781873554,4900000000,0,0.480303297,0.000332033,0,0.118801401,705000000,0.004493019,0.097378843,0.0261446
0,0.481304539,0.558384213,0.533272659,0.602747229,0.602732815,0.999020737,0.797465962,0.809380797,0.303549904,0.781586115,9460000000,1210000000,0.466955202,0.000418042,0.086547221,0.103411774,642000000,0.005228025,0.107536959,0.04300658
0,0.527470385,0.577791103,0.574067134,0.603799421,0.603799421,0.999051357,0.79749197,0.809390301,0.303531294,0.781653062,8110000000,696000000,0.467404779,0.000105011,0.210243952,0.109030209,6430000000,0.002594406,0.065241709,0.02333007
0,0.492955687,0.551733537,0.542213181,0.604383171,0.604419205,0.999030097,0.797444658,0.809352154,0.303493105,0.781613343,0.000112167,115000000,0.464225862,0.000264026,0.257414718,0.108704503,662000000,0.008730702,0.144601989,0.034972996
0,0.514551748,0.578881378,0.566732694,0.608116289,0.608116289,0.999054477,0.797537761,0.809439776,0.303604528,0.781707519,0.000147205,1870000000,0.468879327,0.000392039,0.105071363,0.108378797,6170000000,0.003305702,0.078392841,0.024267289
0,0.519036708,0.57964457,0.570640827,0.606682137,0.606624483,0.999035643,0.797490449,0.809398374,0.303561506,0.781663729,0.000142233,3770000000,0.466695185,0.000268027,0.119850187,0.113182966,6810000000,0.00698985,0.128185748,0.026029499
0,0.501925608,0.562690798,0.548851652,0.602386889,0.602372476,0.999009067,0.797441753,0.809351242,0.303531777,0.781611518,0.000100488,1000000000,0.464338257,0.000229023,0.236056281,0.10854165,6650000000,0.006338741,0.121111346,0.036189034
1,0.454346024,0.513791976,0.506022806,0.597522305,0.597522305,0.998899413,0.797237424,0.809063636,0.303404643,0.78142429,0.000132519,815000000,0.462026622,0.00069507,0,0.090302093,6300000000,0.011457336,0.164797291,0.03919128
1,0.468142154,0.54944396,0.517640131,0.602055377,0.60224996,0.998984455,0.797405784,0.809374287,0.303520901,0.781360711,0.000123153,543000000,0.461377419,0.000776078,0,0.096246234,5980000000,0.01318998,0.175076337,0.038753246
1,0.465314678,0.52654819,0.511215804,0.604750717,0.604750717,0.999004214,0.797106,0.809045539,0.302955567,0.78128857,0.000143621,0,0.461286832,0.000841084,0,0.097386206,6150000000,0.019262441,0.201227439,0.044378728
0,0.496319407,0.554132141,0.546388993,0.600851843,0.600851843,0.998980065,0.797534856,0.809452536,0.303755348,0.781702606,0.000104998,0,0.464128566,0.000589059,0,0.09657194,7640000000,0.007487758,0.133234574,0.045559964
0,0.472285867,0.533035325,0.530114032,0.594531486,0.594531486,0.998911892,0.797335231,0.809285102,0.303549179,0.781479588,7200000000,79800000,0.462659051,0.000644064,0,0.092093478,6380000000,0.006004979,0.117241588,0.048192164
0,0.479452055,0.527202355,0.536913111,0.603619251,0.603619251,0.998957417,0.797341871,0.809288878,0.303465552,0.781527027,0.000172183,2600000000,0.480086896,0.00520052,0,0.095024835,6400000000,0.001527462,0.042204553,0.014103768
0,0.452932287,0.510630179,0.513624926,0.587202179,0.587202179,0.998792763,0.79716687,0.809162196,0.303504223,0.78140815,737000000,0,0.458686663,0.000593059,0,0.08631219,7570000000,0.007237892,0.13075551,0.066409293
0,0.427826257,0.496511121,0.478184057,0.596131394,0.597068277,0.998942627,0.796906375,0.808877975,0.302735621,0.781043377,8190000000,0,0.458772217,0.000554055,0,0.094536276,598000000,0.006815674,0.126341567,0.034252221
0,0.46970214,0.539467946,0.524117993,0.609060379,0.609060379,0.998968741,0.797414085,0.809348899,0.303568032,0.781604782,0.000248156,458000000,0.461318705,0.000462046,0,0.095513395,6510000000,0.003288376,0.078090516,0.045875348
